grip,time
850.0,23.1922223
850.0,23.207609400000003
850.0,23.223014300000003
850.0,23.238347
850.0,23.2540464
850.0,23.2692389
850.0,23.2845988
850.0,23.3000429
850.0,23.3153535
850.0,23.330696000000003
850.0,23.346077400000002
850.0,23.361440400000003
850.0,23.3768244
850.0,23.392175400000003
850.0,23.4075929
850.0,23.4229902
850.0,23.438313200000003
850.0,23.454096200000002
850.0,23.468995300000003
850.0,23.4843872
850.0,23.4998074
850.0,23.5150973
850.0,23.5306524
850.0,23.5462464
850.0,23.5616583
850.0,23.5770114
850.0,23.5923698
850.0,23.608312
850.0,23.623317500000002
850.0,23.6386964
850.0,23.6541286
850.0,23.6694248
850.0,23.6847846
850.0,23.700172600000002
850.0,23.7155394
850.0,23.7309233
850.0,23.746305600000003
850.0,23.7616833
850.0,23.7770882
850.0,23.7924171
850.0,23.807799900000003
850.0,23.823178600000002
850.0,23.8385725
850.0,23.8543287
850.0,23.869515
850.0,23.8849175
850.0,23.9002248
850.0,23.9156169
850.0,23.9309991
850.0,23.9463538
850.0,23.9617714
850.0,23.9771341
850.0,23.992512700000002
850.0,24.0078576
850.0,24.023208800000003
850.0,24.0385889
850.0,24.0540889
850.0,24.0693565
850.0,24.084802200000002
850.0,24.1000976
850.0,24.115463300000002
850.0,24.1308717
850.0,24.1461989
850.0,24.161617500000002
850.0,24.1769791
850.0,24.192348900000002
850.0,24.207747400000002
850.0,24.223136800000002
850.0,24.2385087
850.0,24.2542426
850.0,24.2692531
850.0,24.2845662
850.0,24.2999234
850.0,24.3153112
850.0,24.3306539
850.0,24.3460381
850.0,24.361451000000002
850.0,24.376825800000002
850.0,24.392161100000003
850.0,24.4076519
850.0,24.423018900000002
850.0,24.4384246
850.0,24.454231200000002
850.0,24.469175500000002
850.0,24.4845134
850.0,24.4999219
850.0,24.515281700000003
850.0,24.530630400000003
850.0,24.5460393
850.0,24.5614105
850.0,24.576778800000003
850.0,24.5921264
850.0,24.6075674
850.0,24.622903400000002
850.0,24.638287300000002
850.0,24.653664900000003
850.0,24.669004700000002
850.0,24.6843809
850.0,24.700040100000002
850.0,24.715103300000003
850.0,24.730482000000002
850.0,24.7458369
850.0,24.7613209
850.0,24.7767695
850.0,24.7920623
850.0,24.8074836
850.0,24.822840600000003
850.0,24.8381896
850.0,24.853603300000003
850.0,24.868981100000003
850.0,24.8843031
850.0,24.8999245
850.0,24.914998
850.0,24.9304042
850.0,24.9457592
850.0,24.9611181
850.0,24.9765224
850.0,24.991882
850.0,25.007304700000002
850.0,25.0226596
850.0,25.0380016
850.0,25.053424000000003
850.0,25.068794800000003
850.0,25.0841825
850.0,25.099526700000002
850.0,25.114935000000003
850.0,25.1302163
850.0,25.1458483
850.0,25.1609863
850.0,25.1763817
850.0,25.191965800000002
850.0,25.2073009
850.0,25.222693200000002
850.0,25.2380496
850.0,25.2534695
850.0,25.2688287
850.0,25.284218000000003
850.0,25.2995868
850.0,25.3149595
850.0,25.3303681
850.0,25.345845200000003
850.0,25.3611012
850.0,25.376478900000002
850.0,25.3918508
850.0,25.4071956
850.0,25.4226069
850.0,25.4379662
850.0,25.453405500000002
850.0,25.468737100000002
850.0,25.484086100000003
850.0,25.4994957
850.0,25.514833300000003
850.0,25.5302116
850.0,25.5457846
850.0,25.5609807
850.0,25.576532200000003
850.0,25.591827600000002
850.0,25.6072868
850.0,25.622656600000003
850.0,25.637964
850.0,25.6533647
850.0,25.668723500000002
850.0,25.684123200000002
850.0,25.699497700000002
850.0,25.714880700000002
850.0,25.7302535
850.0,25.7457175
850.0,25.760944300000002
850.0,25.7762412
850.0,25.791655700000003
850.0,25.8070437
850.0,25.822367900000003
850.0,25.837726500000002
850.0,25.8531215
850.0,25.868491900000002
850.0,25.8838541
850.0,25.8992618
850.0,25.914885400000003
850.0,25.9301931
850.0,25.945890900000002
850.0,25.960955000000002
850.0,25.976341100000003
850.0,25.9916945
850.0,26.007133800000002
850.0,26.022500700000002
850.0,26.037641200000003
850.0,26.0530748
850.0,26.068407500000003
850.0,26.083776800000003
850.0,26.0991992
850.0,26.114535
850.0,26.1298855
850.0,26.1452795
850.0,26.160658100000003
850.0,26.176052300000002
850.0,26.191661500000002
850.0,26.2067963
850.0,26.2221367
850.0,26.2375364
850.0,26.252919000000002
850.0,26.2682946
850.0,26.283630300000002
850.0,26.2990363
850.0,26.314403000000002
850.0,26.329793300000002
850.0,26.345179
850.0,26.360550800000002
850.0,26.375888900000003
850.0,26.391313800000002
850.0,26.4067012
850.0,26.4220618
850.0,26.4376344
850.0,26.452830000000002
850.0,26.468192300000002
850.0,26.483518800000002
850.0,26.4989342
850.0,26.514286000000002
850.0,26.529647500000003
850.0,26.5450681
850.0,26.5604337
850.0,26.575785200000002
850.0,26.591168200000002
850.0,26.606555200000003
850.0,26.621955200000002
850.0,26.6374318
850.0,26.6526713
850.0,26.6680597
850.0,26.683429500000003
850.0,26.698883000000002
850.0,26.714182100000002
850.0,26.7295333
850.0,26.7449525
850.0,26.760290400000002
850.0,26.7756742
850.0,26.791065000000003
850.0,26.8064545
850.0,26.8217989
850.0,26.837386900000002
850.0,26.852599700000003
850.0,26.8679434
850.0,26.883322800000002
850.0,26.898708900000003
850.0,26.9140672
850.0,26.929425100000003
850.0,26.9448726
850.0,26.9602015
850.0,26.975559800000003
850.0,26.9909636
850.0,27.006342800000002
850.0,27.0216946
850.0,27.037387900000002
850.0,27.052469700000003
850.0,27.067812
850.0,27.083211300000002
850.0,27.0986239
850.0,27.1139395
850.0,27.1293308
850.0,27.1447225
850.0,27.160069800000002
850.0,27.175454700000003
850.0,27.1908247
850.0,27.2064515
850.0,27.2217951
850.0,27.2371434
850.0,27.252499200000003
850.0,27.267872
850.0,27.2832377
850.0,27.2986809
850.0,27.314024200000002
850.0,27.329401100000002
850.0,27.344754400000003
850.0,27.3600934
850.0,27.3754591
850.0,27.390866900000002
850.0,27.406267500000002
850.0,27.421821700000002
850.0,27.4374062
850.0,27.452588000000002
850.0,27.467700200000003
850.0,27.483284
850.0,27.498462500000002
850.0,27.513863800000003
850.0,27.5292035
850.0,27.5445898
850.0,27.5599519
850.0,27.5753302
850.0,27.5907203
850.0,27.6060702
850.0,27.621464500000002
850.0,27.636856
850.0,27.652254600000003
850.0,27.6676211
850.0,27.683320000000002
850.0,27.698383200000002
850.0,27.7137764
850.0,27.729183600000002
850.0,27.744479600000002
850.0,27.7598804
850.0,27.775219800000002
850.0,27.7905848
850.0,27.8059711
850.0,27.8213493
850.0,27.8367393
850.0,27.8521216
850.0,27.86746
850.0,27.8828655
850.0,27.8982561
850.0,27.9136358
850.0,27.9290643
850.0,27.9443476
850.0,27.959721700000003
850.0,27.9751112
850.0,27.9904975
850.0,28.0058565
850.0,28.0212396
850.0,28.036614800000002
850.0,28.052033100000003
850.0,28.067373500000002
850.0,28.082782
